year,category,winner,entity
1976,FOREIGN LANGUAGE FILM,FALSE,Seven Beauties
1976,MUSIC (Original Score),FALSE,Obsession
1976,MUSIC (Original Score),FALSE,The Outlaw Josey Wales
1976,MUSIC (Original Score),FALSE,Taxi Driver
1976,MUSIC (Original Score),FALSE,Voyage of the Damned
1976,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),FALSE,Bugsy Malone
1976,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),FALSE,A Star Is Born
1976,MUSIC (Original Song),FALSE,Half a House
1976,MUSIC (Original Song),FALSE,The Omen
1976,MUSIC (Original Song),FALSE,The Pink Panther Strikes Again
1976,MUSIC (Original Song),FALSE,Rocky
1976,BEST PICTURE,FALSE,All the President's Men
1976,BEST PICTURE,FALSE,Bound for Glory
1976,BEST PICTURE,FALSE,Network
1976,BEST PICTURE,FALSE,Taxi Driver
1976,SHORT FILM (Animated),FALSE,Dedalo
1976,SHORT FILM (Animated),FALSE,The Street
1976,SHORT FILM (Live Action),FALSE,Kudzu
1976,SHORT FILM (Live Action),FALSE,The Morning Spider
1976,SHORT FILM (Live Action),FALSE,Nightlife
1976,SHORT FILM (Live Action),FALSE,Number One
1976,SOUND,FALSE,King Kong
1976,SOUND,FALSE,Rocky
1976,SOUND,FALSE,Silver Streak
1976,SOUND,FALSE,A Star Is Born
1976,WRITING (Screenplay--based on material from another medium),FALSE,Bound for Glory
1976,WRITING (Screenplay--based on material from another medium),FALSE,Fellini's Casanova
1976,WRITING (Screenplay--based on material from another medium),FALSE,The Seven-per-cent Solution
1976,WRITING (Screenplay--based on material from another medium),FALSE,Voyage of the Damned
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,"Cousin, Cousine"
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,The Front
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,Rocky
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,Seven Beauties
1977,ACTOR IN A LEADING ROLE,FALSE,Woody Allen
1977,ACTOR IN A LEADING ROLE,FALSE,Richard Burton
1977,ACTOR IN A LEADING ROLE,FALSE,Marcello Mastroianni
1977,ACTOR IN A LEADING ROLE,FALSE,John Travolta
1977,ACTOR IN A SUPPORTING ROLE,FALSE,Mikhail Baryshnikov
1977,ACTOR IN A SUPPORTING ROLE,FALSE,Peter Firth
1977,ACTOR IN A SUPPORTING ROLE,FALSE,Alec Guinness
1977,ACTOR IN A SUPPORTING ROLE,FALSE,Maximilian Schell
1977,ACTRESS IN A LEADING ROLE,FALSE,Anne Bancroft
1977,ACTRESS IN A LEADING ROLE,FALSE,Jane Fonda
1977,ACTRESS IN A LEADING ROLE,FALSE,Shirley MacLaine
1977,ACTRESS IN A LEADING ROLE,FALSE,Marsha Mason
1977,ACTRESS IN A SUPPORTING ROLE,FALSE,Leslie Browne
1977,ACTRESS IN A SUPPORTING ROLE,FALSE,Quinn Cummings
1977,ACTRESS IN A SUPPORTING ROLE,FALSE,Melinda Dillon
1977,ACTRESS IN A SUPPORTING ROLE,FALSE,Tuesday Weld
1977,ART DIRECTION,FALSE,Airport '77
1977,ART DIRECTION,FALSE,Close Encounters of the Third Kind
1977,ART DIRECTION,FALSE,The Spy Who Loved Me
1977,ART DIRECTION,FALSE,The Turning Point
1977,CINEMATOGRAPHY,FALSE,Islands in the Stream
1977,CINEMATOGRAPHY,FALSE,Julia
1977,CINEMATOGRAPHY,FALSE,Looking for Mr. Goodbar
1977,CINEMATOGRAPHY,FALSE,The Turning Point
1977,COSTUME DESIGN,FALSE,Airport '77
1977,COSTUME DESIGN,FALSE,Julia
1977,COSTUME DESIGN,FALSE,A Little Night Music
1977,COSTUME DESIGN,FALSE,The Other Side of Midnight
1977,DIRECTING,FALSE,Close Encounters of the Third Kind
1977,DIRECTING,FALSE,Julia
1977,DIRECTING,FALSE,Star Wars
1977,DIRECTING,FALSE,The Turning Point
1977,DOCUMENTARY (Feature),FALSE,The Children of Theatre Street
1977,DOCUMENTARY (Feature),FALSE,High Grass Circus
1977,DOCUMENTARY (Feature),FALSE,Homage to Chagall--The Colours of Love
1977,DOCUMENTARY (Feature),FALSE,Union Maids
1977,DOCUMENTARY (Short Subject),FALSE,"Agueda Martinez: Our People, Our Country"
1977,DOCUMENTARY (Short Subject),FALSE,First Edition
1977,DOCUMENTARY (Short Subject),FALSE,"Of Time, Tombs and Treasure"
1977,DOCUMENTARY (Short Subject),FALSE,The Shetland Experience
1977,FILM EDITING,FALSE,Close Encounters of the Third Kind
1977,FILM EDITING,FALSE,Julia
1977,FILM EDITING,FALSE,Smokey and the Bandit
1977,FILM EDITING,FALSE,The Turning Point
1977,FOREIGN LANGUAGE FILM,FALSE,Iphigenia
1977,FOREIGN LANGUAGE FILM,FALSE,Operation Thunderbolt
1977,FOREIGN LANGUAGE FILM,FALSE,A Special Day
1977,FOREIGN LANGUAGE FILM,FALSE,That Obscure Object of Desire
1977,MUSIC (Original Score),FALSE,Close Encounters of the Third Kind
1977,MUSIC (Original Score),FALSE,Julia
1977,MUSIC (Original Score),FALSE,Mohammad - Messenger of God
1977,MUSIC (Original Score),FALSE,The Spy Who Loved Me
1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),FALSE,Pete's Dragon
1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),FALSE,The Slipper and the Rose--The Story of Cinderella
1977,MUSIC (Original Song),FALSE,Pete's Dragon
1977,MUSIC (Original Song),FALSE,The Spy Who Loved Me
1977,MUSIC (Original Song),FALSE,The Slipper and the Rose--The Story of Cinderella
1977,MUSIC (Original Song),FALSE,The Rescuers
1977,BEST PICTURE,FALSE,The Goodbye Girl
1977,BEST PICTURE,FALSE,Julia
1977,BEST PICTURE,FALSE,Star Wars
1977,BEST PICTURE,FALSE,The Turning Point
1977,SHORT FILM (Animated),FALSE,The Bead Game
1977,SHORT FILM (Animated),FALSE,The Doonesbury Special
1977,SHORT FILM (Animated),FALSE,Jimmy the C
1977,SHORT FILM (Live Action),FALSE,The Absent-Minded Waiter
1977,SHORT FILM (Live Action),FALSE,Floating Free
1977,SHORT FILM (Live Action),FALSE,Notes on the Popular Arts
1977,SHORT FILM (Live Action),FALSE,Spaceborne
1977,SOUND,FALSE,Close Encounters of the Third Kind
1977,SOUND,FALSE,The Deep
1977,SOUND,FALSE,Sorcerer
1977,SOUND,FALSE,The Turning Point
1977,VISUAL EFFECTS,FALSE,Close Encounters of the Third Kind
1977,WRITING (Screenplay--based on material from another medium),FALSE,Equus
1977,WRITING (Screenplay--based on material from another medium),FALSE,I Never Promised You a Rose Garden
1977,WRITING (Screenplay--based on material from another medium),FALSE,"Oh, God!"
1977,WRITING (Screenplay--based on material from another medium),FALSE,That Obscure Object of Desire
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,The Goodbye Girl
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,The Late Show
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,Star Wars
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),FALSE,The Turning Point
1978,ACTOR IN A LEADING ROLE,FALSE,Warren Beatty
1978,ACTOR IN A LEADING ROLE,FALSE,Gary Busey
1978,ACTOR IN A LEADING ROLE,FALSE,Robert De Niro
1978,ACTOR IN A LEADING ROLE,FALSE,Laurence Olivier
1978,ACTOR IN A SUPPORTING ROLE,FALSE,Bruce Dern
1978,ACTOR IN A SUPPORTING ROLE,FALSE,Richard Farnsworth
1978,ACTOR IN A SUPPORTING ROLE,FALSE,John Hurt
1978,ACTOR IN A SUPPORTING ROLE,FALSE,Jack Warden
1978,ACTRESS IN A LEADING ROLE,FALSE,Ingrid Bergman
1978,ACTRESS IN A LEADING ROLE,FALSE,Ellen Burstyn
1978,ACTRESS IN A LEADING ROLE,FALSE,Jill Clayburgh
1978,ACTRESS IN A LEADING ROLE,FALSE,Geraldine Page
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Dyan Cannon
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Penelope Milford
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Maureen Stapleton
1978,ACTRESS IN A SUPPORTING ROLE,FALSE,Meryl Streep
1978,ART DIRECTION,FALSE,The Brink's Job
1978,ART DIRECTION,FALSE,California Suite
1978,ART DIRECTION,FALSE,Interiors
1978,ART DIRECTION,FALSE,The Wiz
1978,CINEMATOGRAPHY,FALSE,The Deer Hunter
1978,CINEMATOGRAPHY,FALSE,Heaven Can Wait
1978,CINEMATOGRAPHY,FALSE,"Same Time, Next Year"
1978,CINEMATOGRAPHY,FALSE,The Wiz
1978,COSTUME DESIGN,FALSE,Caravans
1978,COSTUME DESIGN,FALSE,Days of Heaven
1978,COSTUME DESIGN,FALSE,The Swarm
1978,COSTUME DESIGN,FALSE,The Wiz
1978,DIRECTING,FALSE,Coming Home
1978,DIRECTING,FALSE,Heaven Can Wait
1978,DIRECTING,FALSE,Interiors
1978,DIRECTING,FALSE,Midnight Express
1978,DOCUMENTARY (Feature),FALSE,The Lovers' Wind
1978,DOCUMENTARY (Feature),FALSE,Mysterious Castles of Clay
1978,DOCUMENTARY (Feature),FALSE,Raoni
1978,DOCUMENTARY (Feature),FALSE,With Babies and Banners: Story of the Women's Emergency Brigade
1978,DOCUMENTARY (Short Subject),FALSE,The Divided Trail: A Native American Odyssey
1978,DOCUMENTARY (Short Subject),FALSE,An Encounter with Faces
1978,DOCUMENTARY (Short Subject),FALSE,Goodnight Miss Ann
1978,DOCUMENTARY (Short Subject),FALSE,Squires of San Quentin
1978,FILM EDITING,FALSE,The Boys from Brazil
1978,FILM EDITING,FALSE,Coming Home
1978,FILM EDITING,FALSE,Midnight Express
1978,FILM EDITING,FALSE,Superman
1978,FOREIGN LANGUAGE FILM,FALSE,The Glass Cell
1978,FOREIGN LANGUAGE FILM,FALSE,Hungarians
1978,FOREIGN LANGUAGE FILM,FALSE,Viva Italia!
1978,FOREIGN LANGUAGE FILM,FALSE,White Bim Black Ear
1978,MUSIC (Adaptation Score),FALSE,Pretty Baby
1978,MUSIC (Adaptation Score),FALSE,The Wiz
1978,MUSIC (Original Score),FALSE,The Boys from Brazil
1978,MUSIC (Original Score),FALSE,Days of Heaven
1978,MUSIC (Original Score),FALSE,Heaven Can Wait
1978,MUSIC (Original Score),FALSE,Superman
1978,MUSIC (Original Song),FALSE,Grease
1978,MUSIC (Original Song),FALSE,"Same Time, Next Year"
1978,MUSIC (Original Song),FALSE,Foul Play
1978,MUSIC (Original Song),FALSE,The Magic of Lassie
1978,BEST PICTURE,FALSE,Coming Home
1978,BEST PICTURE,FALSE,Heaven Can Wait
1978,BEST PICTURE,FALSE,Midnight Express
1978,BEST PICTURE,FALSE,An Unmarried Woman
1978,SHORT FILM (Animated),FALSE,Oh My Darling
1978,SHORT FILM (Animated),FALSE,Rip Van Winkle
1978,SHORT FILM (Live Action),FALSE,A Different Approach
1978,SHORT FILM (Live Action),FALSE,Mandy's Grandmother
1978,SHORT FILM (Live Action),FALSE,Strange Fruit
1978,SOUND,FALSE,The Buddy Holly Story
1978,SOUND,FALSE,Days of Heaven
1978,SOUND,FALSE,Hooper
1978,SOUND,FALSE,Superman
1978,WRITING (Screenplay Based on Material from Another Medium),FALSE,Bloodbrothers
1978,WRITING (Screenplay Based on Material from Another Medium),FALSE,California Suite
1978,WRITING (Screenplay Based on Material from Another Medium),FALSE,Heaven Can Wait
1978,WRITING (Screenplay Based on Material from Another Medium),FALSE,"Same Time, Next Year"
1978,WRITING (Screenplay Written Directly for the Screen),FALSE,Autumn Sonata
1978,WRITING (Screenplay Written Directly for the Screen),FALSE,The Deer Hunter
1978,WRITING (Screenplay Written Directly for the Screen),FALSE,Interiors
1978,WRITING (Screenplay Written Directly for the Screen),FALSE,An Unmarried Woman
1979,ACTOR IN A LEADING ROLE,FALSE,Jack Lemmon
1979,ACTOR IN A LEADING ROLE,FALSE,Al Pacino
1979,ACTOR IN A LEADING ROLE,FALSE,Roy Scheider
1979,ACTOR IN A LEADING ROLE,FALSE,Peter Sellers
1979,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Duvall
1979,ACTOR IN A SUPPORTING ROLE,FALSE,Frederic Forrest
1979,ACTOR IN A SUPPORTING ROLE,FALSE,Justin Henry
1979,ACTOR IN A SUPPORTING ROLE,FALSE,Mickey Rooney
1979,ACTRESS IN A LEADING ROLE,FALSE,Jill Clayburgh
1979,ACTRESS IN A LEADING ROLE,FALSE,Jane Fonda
1979,ACTRESS IN A LEADING ROLE,FALSE,Marsha Mason
1979,ACTRESS IN A LEADING ROLE,FALSE,Bette Midler
1979,ACTRESS IN A SUPPORTING ROLE,FALSE,Jane Alexander
1979,ACTRESS IN A SUPPORTING ROLE,FALSE,Barbara Barrie
1979,ACTRESS IN A SUPPORTING ROLE,FALSE,Candice Bergen
1979,ACTRESS IN A SUPPORTING ROLE,FALSE,Mariel Hemingway
1979,ART DIRECTION,FALSE,Alien
1979,ART DIRECTION,FALSE,Apocalypse Now
1979,ART DIRECTION,FALSE,The China Syndrome
1979,ART DIRECTION,FALSE,Star Trek - The Motion Picture
1979,CINEMATOGRAPHY,FALSE,All That Jazz
1979,CINEMATOGRAPHY,FALSE,The Black Hole
1979,CINEMATOGRAPHY,FALSE,Kramer vs. Kramer
1979,CINEMATOGRAPHY,FALSE,1941
1979,COSTUME DESIGN,FALSE,Agatha
1979,COSTUME DESIGN,FALSE,Butch and Sundance: The Early Days
1979,COSTUME DESIGN,FALSE,The Europeans
1979,COSTUME DESIGN,FALSE,La Cage aux Folles
1979,DIRECTING,FALSE,All That Jazz
1979,DIRECTING,FALSE,Apocalypse Now
1979,DIRECTING,FALSE,Breaking Away
1979,DIRECTING,FALSE,La Cage aux Folles
1979,DOCUMENTARY (Feature),FALSE,Generation on the Wind
1979,DOCUMENTARY (Feature),FALSE,Going the Distance
1979,DOCUMENTARY (Feature),FALSE,The Killing Ground
1979,DOCUMENTARY (Feature),FALSE,The War at Home
1979,DOCUMENTARY (Short Subject),FALSE,Dae
1979,DOCUMENTARY (Short Subject),FALSE,Koryo Celadon
1979,DOCUMENTARY (Short Subject),FALSE,Nails
1979,DOCUMENTARY (Short Subject),FALSE,Remember Me
1979,FILM EDITING,FALSE,Apocalypse Now
1979,FILM EDITING,FALSE,The Black Stallion
1979,FILM EDITING,FALSE,Kramer vs. Kramer
1979,FILM EDITING,FALSE,The Rose
1979,FOREIGN LANGUAGE FILM,FALSE,The Maids of Wilko
1979,FOREIGN LANGUAGE FILM,FALSE,Mama Turns a Hundred
1979,FOREIGN LANGUAGE FILM,FALSE,A Simple Story
1979,FOREIGN LANGUAGE FILM,FALSE,To Forget Venice
1979,MUSIC (Original Score),FALSE,The Amityville Horror
1979,MUSIC (Original Score),FALSE,The Champ
1979,MUSIC (Original Score),FALSE,Star Trek - The Motion Picture
1979,MUSIC (Original Score),FALSE,10
1979,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),FALSE,Breaking Away
1979,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),FALSE,The Muppet Movie
1979,MUSIC (Original Song),FALSE,The Promise
1979,MUSIC (Original Song),FALSE,10
1979,MUSIC (Original Song),FALSE,The Muppet Movie
1979,MUSIC (Original Song),FALSE,Ice Castles
1979,BEST PICTURE,FALSE,All That Jazz
1979,BEST PICTURE,FALSE,Apocalypse Now
1979,BEST PICTURE,FALSE,Breaking Away
1979,BEST PICTURE,FALSE,Norma Rae
1979,SHORT FILM (Animated),FALSE,Dream Doll
1979,SHORT FILM (Animated),FALSE,It's So Nice to Have a Wolf around the House
1979,SHORT FILM (Live Action),FALSE,Bravery in the Field
1979,SHORT FILM (Live Action),FALSE,"Oh Brother, My Brother"
1979,SHORT FILM (Live Action),FALSE,The Solar Film
1979,SHORT FILM (Live Action),FALSE,Solly's Diner
1979,SOUND,FALSE,The Electric Horseman
1979,SOUND,FALSE,Meteor
1979,SOUND,FALSE,1941
1979,SOUND,FALSE,The Rose
1979,VISUAL EFFECTS,FALSE,The Black Hole
1979,VISUAL EFFECTS,FALSE,Moonraker
1979,VISUAL EFFECTS,FALSE,1941
1979,VISUAL EFFECTS,FALSE,Star Trek - The Motion Picture
1979,WRITING (Screenplay Based on Material from Another Medium),FALSE,Apocalypse Now
1979,WRITING (Screenplay Based on Material from Another Medium),FALSE,La Cage aux Folles
1979,WRITING (Screenplay Based on Material from Another Medium),FALSE,A Little Romance
1979,WRITING (Screenplay Based on Material from Another Medium),FALSE,Norma Rae
1979,WRITING (Screenplay Written Directly for the Screen),FALSE,All That Jazz
1979,WRITING (Screenplay Written Directly for the Screen),FALSE,...And Justice for All
1979,WRITING (Screenplay Written Directly for the Screen),FALSE,The China Syndrome
1979,WRITING (Screenplay Written Directly for the Screen),FALSE,Manhattan
1980,ACTOR IN A LEADING ROLE,FALSE,Robert Duvall
1980,ACTOR IN A LEADING ROLE,FALSE,John Hurt
1980,ACTOR IN A LEADING ROLE,FALSE,Jack Lemmon
1980,ACTOR IN A LEADING ROLE,FALSE,Peter O'Toole
1980,ACTOR IN A SUPPORTING ROLE,FALSE,Judd Hirsch
1980,ACTOR IN A SUPPORTING ROLE,FALSE,Michael O'Keefe
1980,ACTOR IN A SUPPORTING ROLE,FALSE,Joe Pesci
1980,ACTOR IN A SUPPORTING ROLE,FALSE,Jason Robards
1980,ACTRESS IN A LEADING ROLE,FALSE,Ellen Burstyn
1980,ACTRESS IN A LEADING ROLE,FALSE,Goldie Hawn
1980,ACTRESS IN A LEADING ROLE,FALSE,Mary Tyler Moore
1980,ACTRESS IN A LEADING ROLE,FALSE,Gena Rowlands
1980,ACTRESS IN A SUPPORTING ROLE,FALSE,Eileen Brennan
1980,ACTRESS IN A SUPPORTING ROLE,FALSE,Eva Le Gallienne
1980,ACTRESS IN A SUPPORTING ROLE,FALSE,Cathy Moriarty
1980,ACTRESS IN A SUPPORTING ROLE,FALSE,Diana Scarwid
1980,ART DIRECTION,FALSE,Coal Miner's Daughter
1980,ART DIRECTION,FALSE,The Elephant Man
1980,ART DIRECTION,FALSE,The Empire Strikes Back
1980,ART DIRECTION,FALSE,Kagemusha (The Shadow Warrior)
1980,CINEMATOGRAPHY,FALSE,The Blue Lagoon
1980,CINEMATOGRAPHY,FALSE,Coal Miner's Daughter
1980,CINEMATOGRAPHY,FALSE,The Formula
1980,CINEMATOGRAPHY,FALSE,Raging Bull
1980,COSTUME DESIGN,FALSE,The Elephant Man
1980,COSTUME DESIGN,FALSE,My Brilliant Career
1980,COSTUME DESIGN,FALSE,Somewhere in Time
1980,COSTUME DESIGN,FALSE,When Time Ran Out
1980,DIRECTING,FALSE,The Elephant Man
1980,DIRECTING,FALSE,Raging Bull
1980,DIRECTING,FALSE,The Stunt Man
1980,DIRECTING,FALSE,Tess
1980,DOCUMENTARY (Feature),FALSE,Agee
1980,DOCUMENTARY (Feature),FALSE,The Day after Trinity
1980,DOCUMENTARY (Feature),FALSE,Front Line
1980,DOCUMENTARY (Feature),FALSE,The Yellow Star - The Persecution of the Jews in Europe 1933-45
1980,DOCUMENTARY (Short Subject),FALSE,Don't Mess with Bill
1980,DOCUMENTARY (Short Subject),FALSE,The Eruption of Mount St. Helens
1980,DOCUMENTARY (Short Subject),FALSE,It's the Same World
1980,DOCUMENTARY (Short Subject),FALSE,Luther Metke at 94
1980,FILM EDITING,FALSE,Coal Miner's Daughter
1980,FILM EDITING,FALSE,The Competition
1980,FILM EDITING,FALSE,The Elephant Man
1980,FILM EDITING,FALSE,Fame
1980,FOREIGN LANGUAGE FILM,FALSE,Confidence
1980,FOREIGN LANGUAGE FILM,FALSE,Kagemusha (The Shadow Warrior)
1980,FOREIGN LANGUAGE FILM,FALSE,The Last Metro
1980,FOREIGN LANGUAGE FILM,FALSE,The Nest
1980,MUSIC (Original Score),FALSE,Altered States
1980,MUSIC (Original Score),FALSE,The Elephant Man
1980,MUSIC (Original Score),FALSE,The Empire Strikes Back
1980,MUSIC (Original Score),FALSE,Tess
1980,MUSIC (Original Song),FALSE,Nine to Five
1980,MUSIC (Original Song),FALSE,Honeysuckle Rose
1980,MUSIC (Original Song),FALSE,Fame
1980,MUSIC (Original Song),FALSE,The Competition
1980,BEST PICTURE,FALSE,Coal Miner's Daughter
1980,BEST PICTURE,FALSE,The Elephant Man
1980,BEST PICTURE,FALSE,Raging Bull
1980,BEST PICTURE,FALSE,Tess
1980,SHORT FILM (Animated),FALSE,All Nothing
1980,SHORT FILM (Animated),FALSE,History of the World in Three Minutes Flat
1980,SHORT FILM (Dramatic Live Action),FALSE,Fall Line
1980,SHORT FILM (Dramatic Live Action),FALSE,A Jury of Her Peers
1980,SOUND,FALSE,Altered States
1980,SOUND,FALSE,Coal Miner's Daughter
1980,SOUND,FALSE,Fame
1980,SOUND,FALSE,Raging Bull
1980,WRITING (Screenplay Based on Material from Another Medium),FALSE,Breaker Morant
1980,WRITING (Screenplay Based on Material from Another Medium),FALSE,Coal Miner's Daughter
1980,WRITING (Screenplay Based on Material from Another Medium),FALSE,The Elephant Man
1980,WRITING (Screenplay Based on Material from Another Medium),FALSE,The Stunt Man
1980,WRITING (Screenplay Written Directly for the Screen),FALSE,Brubaker
1980,WRITING (Screenplay Written Directly for the Screen),FALSE,Fame
1980,WRITING (Screenplay Written Directly for the Screen),FALSE,Mon Oncle D'Amerique
1980,WRITING (Screenplay Written Directly for the Screen),FALSE,Private Benjamin
1981,ACTOR IN A LEADING ROLE,FALSE,Warren Beatty
1981,ACTOR IN A LEADING ROLE,FALSE,Burt Lancaster
1981,ACTOR IN A LEADING ROLE,FALSE,Dudley Moore
1981,ACTOR IN A LEADING ROLE,FALSE,Paul Newman
1981,ACTOR IN A SUPPORTING ROLE,FALSE,James Coco
1981,ACTOR IN A SUPPORTING ROLE,FALSE,Ian Holm
1981,ACTOR IN A SUPPORTING ROLE,FALSE,Jack Nicholson
1981,ACTOR IN A SUPPORTING ROLE,FALSE,"Howard E. Rollins, Jr."
1981,ACTRESS IN A LEADING ROLE,FALSE,Diane Keaton
1981,ACTRESS IN A LEADING ROLE,FALSE,Marsha Mason
1981,ACTRESS IN A LEADING ROLE,FALSE,Susan Sarandon
1981,ACTRESS IN A LEADING ROLE,FALSE,Meryl Streep
1981,ACTRESS IN A SUPPORTING ROLE,FALSE,Melinda Dillon
1981,ACTRESS IN A SUPPORTING ROLE,FALSE,Jane Fonda
1981,ACTRESS IN A SUPPORTING ROLE,FALSE,Joan Hackett
1981,ACTRESS IN A SUPPORTING ROLE,FALSE,Elizabeth McGovern
1981,ART DIRECTION,FALSE,The French Lieutenant's Woman
1981,ART DIRECTION,FALSE,Heaven's Gate
1981,ART DIRECTION,FALSE,Ragtime
1981,ART DIRECTION,FALSE,Reds
1981,CINEMATOGRAPHY,FALSE,Excalibur
1981,CINEMATOGRAPHY,FALSE,On Golden Pond
1981,CINEMATOGRAPHY,FALSE,Ragtime
1981,CINEMATOGRAPHY,FALSE,Raiders of the Lost Ark
1981,COSTUME DESIGN,FALSE,The French Lieutenant's Woman
1981,COSTUME DESIGN,FALSE,Pennies from Heaven
1981,COSTUME DESIGN,FALSE,Ragtime
1981,COSTUME DESIGN,FALSE,Reds
1981,DIRECTING,FALSE,Atlantic City
1981,DIRECTING,FALSE,Chariots of Fire
1981,DIRECTING,FALSE,On Golden Pond
1981,DIRECTING,FALSE,Raiders of the Lost Ark
1981,DOCUMENTARY (Feature),FALSE,Against Wind and Tide: A Cuban Odyssey
1981,DOCUMENTARY (Feature),FALSE,Brooklyn Bridge
1981,DOCUMENTARY (Feature),FALSE,Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott
1981,DOCUMENTARY (Feature),FALSE,El Salvador: Another Vietnam
1981,DOCUMENTARY (Short Subject),FALSE,Americas in Transition
1981,DOCUMENTARY (Short Subject),FALSE,Journey for Survival
1981,DOCUMENTARY (Short Subject),FALSE,See What I Say
1981,DOCUMENTARY (Short Subject),FALSE,Urge to Build
1981,FILM EDITING,FALSE,Chariots of Fire
1981,FILM EDITING,FALSE,The French Lieutenant's Woman
1981,FILM EDITING,FALSE,On Golden Pond
1981,FILM EDITING,FALSE,Reds
1981,FOREIGN LANGUAGE FILM,FALSE,The Boat Is Full
1981,FOREIGN LANGUAGE FILM,FALSE,Man of Iron
1981,FOREIGN LANGUAGE FILM,FALSE,Muddy River
1981,FOREIGN LANGUAGE FILM,FALSE,Three Brothers
1981,MAKEUP,FALSE,Heartbeeps
1981,MUSIC (Original Score),FALSE,Dragonslayer
1981,MUSIC (Original Score),FALSE,On Golden Pond
1981,MUSIC (Original Score),FALSE,Ragtime
1981,MUSIC (Original Score),FALSE,Raiders of the Lost Ark
1981,MUSIC (Original Song),FALSE,Endless Love
1981,MUSIC (Original Song),FALSE,The Great Muppet Caper
1981,MUSIC (Original Song),FALSE,For Your Eyes Only
1981,MUSIC (Original Song),FALSE,Ragtime
1981,BEST PICTURE,FALSE,Atlantic City
1981,BEST PICTURE,FALSE,On Golden Pond
1981,BEST PICTURE,FALSE,Raiders of the Lost Ark
1981,BEST PICTURE,FALSE,Reds
1981,SHORT FILM (Animated),FALSE,The Creation
1981,SHORT FILM (Animated),FALSE,The Tender Tale of Cinderella Penguin
1981,SHORT FILM (Live Action),FALSE,Couples and Robbers
1981,SHORT FILM (Live Action),FALSE,First Winter
1981,SOUND,FALSE,On Golden Pond
1981,SOUND,FALSE,Outland
1981,SOUND,FALSE,Pennies from Heaven
1981,SOUND,FALSE,Reds
1981,VISUAL EFFECTS,FALSE,Dragonslayer
1981,WRITING (Screenplay Based on Material from Another Medium),FALSE,The French Lieutenant's Woman
1981,WRITING (Screenplay Based on Material from Another Medium),FALSE,Pennies from Heaven
1981,WRITING (Screenplay Based on Material from Another Medium),FALSE,Prince of the City
1981,WRITING (Screenplay Based on Material from Another Medium),FALSE,Ragtime
1981,WRITING (Screenplay Written Directly for the Screen),FALSE,Absence of Malice
1981,WRITING (Screenplay Written Directly for the Screen),FALSE,Arthur
1981,WRITING (Screenplay Written Directly for the Screen),FALSE,Atlantic City
1981,WRITING (Screenplay Written Directly for the Screen),FALSE,Reds
1982,ACTOR IN A LEADING ROLE,FALSE,Dustin Hoffman
1982,ACTOR IN A LEADING ROLE,FALSE,Jack Lemmon
1982,ACTOR IN A LEADING ROLE,FALSE,Paul Newman
1982,ACTOR IN A LEADING ROLE,FALSE,Peter O'Toole
1982,ACTOR IN A SUPPORTING ROLE,FALSE,Charles Durning
1982,ACTOR IN A SUPPORTING ROLE,FALSE,John Lithgow
1982,ACTOR IN A SUPPORTING ROLE,FALSE,James Mason
1982,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Preston
1982,ACTRESS IN A LEADING ROLE,FALSE,Julie Andrews
1982,ACTRESS IN A LEADING ROLE,FALSE,Jessica Lange
1982,ACTRESS IN A LEADING ROLE,FALSE,Sissy Spacek
1982,ACTRESS IN A LEADING ROLE,FALSE,Debra Winger
1982,ACTRESS IN A SUPPORTING ROLE,FALSE,Glenn Close
1982,ACTRESS IN A SUPPORTING ROLE,FALSE,Teri Garr
1982,ACTRESS IN A SUPPORTING ROLE,FALSE,Kim Stanley
1982,ACTRESS IN A SUPPORTING ROLE,FALSE,Lesley Ann Warren
1982,ART DIRECTION,FALSE,Annie
1982,ART DIRECTION,FALSE,Blade Runner
1982,ART DIRECTION,FALSE,La Traviata
1982,ART DIRECTION,FALSE,Victor/Victoria
1982,CINEMATOGRAPHY,FALSE,Das Boot
